i,delay,printtime
491 95 1620129062090
492 86 1620129062184
493 92 1620129062277
494 99 1620129062386
495 90 1620129062479
496 97 1620129062586
497 90 1620129062679
498 97 1620129062786
499 90 1620129062881
500 95 1620129062991
501 85 1620129063084
502 92 1620129063179
503 97 1620129063290
504 86 1620129063384
505 92 1620129063478
506 98 1620129063588
507 88 1620129063681
508 95 1620129063788
509 88 1620129063881
510 95 1620129063988
511 88 1620129064081
512 95 1620129064190
513 86 1620129064284
514 92 1620129064378
515 98 1620129064486
516 90 1620129064579
517 97 1620129064686
518 90 1620129064779
519 97 1620129064890
520 86 1620129064983
521 93 1620129065090
522 86 1620129065184
523 92 1620129065291
524 85 1620129065384
525 92 1620129065491
526 85 1620129065586
527 90 1620129065679
528 97 1620129065787
529 89 1620129065881
530 95 1620129065988
531 88 1620129066081
532 95 1620129066188
533 88 1620129066282
534 94 1620129066390
535 86 1620129066483
536 93 1620129066578
537 98 1620129066685
538 91 1620129066778
539 98 1620129066886
540 90 1620129066980
541 96 1620129067089
542 87 1620129067182
543 94 1620129067291
544 85 1620129067383
545 93 1620129067478
546 98 1620129067588
547 88 1620129067682
548 94 1620129067791
549 85 1620129067885
550 91 1620129067980
551 96 1620129068090
552 86 1620129068185
553 91 1620129068276
554 100 1620129068387
555 89 1620129068480
556 96 1620129068589
557 87 1620129068684
558 92 1620129068778
559 98 1620129068887
560 89 1620129068982
561 94 1620129069076
562 100 1620129069184
563 92 1620129069278
564 98 1620129069387
565 89 1620129069480
566 96 1620129069591
567 85 1620129069684
568 92 1620129069779
569 97 1620129069889
570 87 1620129069982
571 94 1620129070078
572 98 1620129070188
573 88 1620129070280
574 96 1620129070389
575 87 1620129070482
576 94 1620129070577
577 99 1620129070687
578 89 1620129070781
579 95 1620129070889
580 87 1620129070983
581 93 1620129071078
582 98 1620129071188
583 88 1620129071280
584 96 1620129071389
585 87 1620129071481
586 95 1620129071590
587 86 1620129071682
588 94 1620129071791
589 85 1620129071884
590 92 1620129071978
591 98 1620129072087
592 89 1620129072182
593 94 1620129072290
594 86 1620129072384
595 92 1620129072478
596 98 1620129072586
597 90 1620129072680
598 96 1620129072790
599 86 1620129072883
600 93 1620129072991
601 85 1620129073084
602 92 1620129073177
603 99 1620129073285
604 91 1620129073379
605 97 1620129073487
606 89 1620129073581
607 95 1620129073690
608 86 1620129073783
609 93 1620129073891
610 85 1620129073984
611 92 1620129074077
612 99 1620129074185
613 91 1620129074279
614 97 1620129074386
615 90 1620129074479
616 97 1620129074590
617 86 1620129074683
618 93 1620129074777
619 99 1620129074884
620 92 1620129074978
621 98 1620129075087
622 89 1620129075179
623 97 1620129075289
624 87 1620129075381
625 95 1620129075490
626 86 1620129075583
627 93 1620129075678
628 98 1620129075785
629 91 1620129075878
630 98 1620129075986
631 90 1620129076080
632 96 1620129076188
633 88 1620129076282
634 94 1620129076389
635 87 1620129076484
636 92 1620129076576
637 100 1620129076686
638 90 1620129076781
639 95 1620129076889
640 87 1620129076984
641 92 1620129077077
642 99 1620129077189
643 87 1620129077282
644 94 1620129077392
645 84 1620129077486
646 90 1620129077581
647 95 1620129077690
648 86 1620129077783
649 93 1620129077892
650 84 1620129077984
651 92 1620129078076
652 100 1620129078186
653 90 1620129078281
654 95 1620129078390
655 86 1620129078483
656 93 1620129078577
657 99 1620129078685
658 91 1620129078778
659 98 1620129078885
660 91 1620129078980
661 96 1620129079089
662 87 1620129079182
663 94 1620129079291
664 85 1620129079386
665 90 1620129079479
666 97 1620129079590
667 86 1620129079685
668 91 1620129079777
669 99 1620129079886
670 90 1620129079979
671 97 1620129080088
672 88 1620129080183
673 93 1620129080276
674 100 1620129080385
675 91 1620129080478
676 98 1620129080587
677 89 1620129080679
678 97 1620129080788
679 88 1620129080882
680 94 1620129080977
681 99 1620129081087
682 89 1620129081179
683 97 1620129081288
684 88 1620129081381
685 95 1620129081489
686 87 1620129081582
687 94 1620129081690
688 86 1620129081783
689 93 1620129081891
690 85 1620129081983
691 93 1620129082078
692 98 1620129082186
693 90 1620129082279
694 97 1620129082388
695 88 1620129082483
696 93 1620129082576
697 100 1620129082684
698 92 1620129082777
699 99 1620129082885
700 91 1620129082980
701 96 1620129083089
702 87 1620129083184
703 92 1620129083276
704 100 1620129083384
705 92 1620129083479
706 97 1620129083588
707 88 1620129083680
708 96 1620129083789
709 87 1620129083880
710 96 1620129083988
711 88 1620129084081
712 95 1620129084188
713 88 1620129084281
714 95 1620129084376
715 100 1620129084485
716 91 1620129084581
717 95 1620129084676
718 100 1620129084785
719 91 1620129084879
720 97 1620129084990
721 86 1620129085083
722 93 1620129085190
723 86 1620129085284
724 92 1620129085377
725 99 1620129085486
726 90 1620129085580
727 96 1620129085690
728 86 1620129085784
729 92 1620129085877
730 99 1620129085988
731 88 1620129086083
732 93 1620129086176
733 100 1620129086283
734 93 1620129086377
735 99 1620129086487
736 89 1620129086581
737 95 1620129086690
738 86 1620129086782
739 94 1620129086890
740 86 1620129086983
741 93 1620129087077
742 99 1620129087185
743 91 1620129087276
744 100 1620129087385
745 91 1620129087477
746 99 1620129087585
747 91 1620129087677
748 99 1620129087784
749 92 1620129087878
750 98 1620129087988
751 88 1620129088082
752 94 1620129088177
753 99 1620129088285
754 91 1620129088379
755 97 1620129088488
756 88 1620129088584
757 92 1620129088677
758 99 1620129088787
759 89 1620129088880
760 96 1620129088988
761 88 1620129089082
762 94 1620129089191
763 85 1620129089283
764 93 1620129089392
765 84 1620129089485
766 91 1620129089580
767 96 1620129089687
768 89 1620129089781
769 95 1620129089888
770 88 1620129089981
771 95 1620129090090
772 86 1620129090185
773 91 1620129090280
774 96 1620129090391
775 85 1620129090484
776 92 1620129090576
777 100 1620129090684
778 92 1620129090777
779 99 1620129090886
780 90 1620129090982
781 94 1620129091090
782 86 1620129091183
783 93 1620129091291
784 85 1620129091384
785 92 1620129091478
786 98 1620129091587
787 89 1620129091681
788 95 1620129091789
789 87 1620129091885
790 91 1620129091977
791 99 1620129092088
792 88 1620129092181
793 95 1620129092290
794 86 1620129092384
795 92 1620129092477
796 99 1620129092586
797 90 1620129092680
798 96 1620129092788
799 88 1620129092881
800 95 1620129092990
801 86 1620129093083
802 93 1620129093177
803 99 1620129093286
804 90 1620129093380
805 96 1620129093488
806 88 1620129093582
807 94 1620129093690
808 86 1620129093785
809 91 1620129093878
810 98 1620129093988
811 88 1620129094082
812 94 1620129094191
813 85 1620129094284
814 92 1620129094378
815 98 1620129094488
816 88 1620129094582
817 94 1620129094678
818 98 1620129094787
819 89 1620129094880
820 96 1620129094990
821 86 1620129095084
822 92 1620129095176
823 100 1620129095287
824 89 1620129095379
825 97 1620129095487
826 89 1620129095580
827 96 1620129095691
828 85 1620129095784
829 92 1620129095878
830 98 1620129095986
831 90 1620129096079
832 97 1620129096190
833 86 1620129096284
834 92 1620129096377
835 99 1620129096485
836 91 1620129096578
837 98 1620129096687
838 89 1620129096781
839 95 1620129096876
840 99 1620129096987
841 89 1620129097081
842 95 1620129097190
843 86 1620129097284
844 92 1620129097378
845 98 1620129097486
846 90 1620129097581
847 95 1620129097688
848 88 1620129097783
849 93 1620129097877
850 99 1620129097989
851 87 1620129098081
852 95 1620129098190
853 86 1620129098284
854 92 1620129098376
855 100 1620129098486
856 90 1620129098581
857 95 1620129098688
858 88 1620129098782
859 94 1620129098877
860 99 1620129098986
861 90 1620129099079
862 97 1620129099186
863 90 1620129099280
864 96 1620129099389
865 87 1620129099482
866 94 1620129099577
867 99 1620129099686
868 90 1620129099779
869 97 1620129099889
870 87 1620129099982
871 94 1620129100091
872 85 1620129100183
873 93 1620129100278
874 98 1620129100387
875 89 1620129100480
876 96 1620129100590
877 86 1620129100683
878 93 1620129100777
879 99 1620129100887
880 89 1620129100980
881 96 1620129101089
882 87 1620129101183
883 93 1620129101291
884 85 1620129101384
885 92 1620129101478
886 98 1620129101589
887 87 1620129101681
888 95 1620129101789
889 87 1620129101881
890 95 1620129101976
891 100 1620129102086
892 90 1620129102180
893 96 1620129102288
894 88 1620129102382
895 94 1620129102491
896 85 1620129102584
897 92 1620129102676
898 100 1620129102782
899 94 1620129102877
900 99 1620129102988
901 88 1620129103080
902 96 1620129103190
903 86 1620129103284
904 92 1620129103378
905 98 1620129103486
906 90 1620129103580
907 96 1620129103689
908 87 1620129103783
909 93 1620129103877
910 99 1620129103985
911 91 1620129104077
912 99 1620129104187
913 89 1620129104281
914 95 1620129104391
915 85 1620129104484
916 92 1620129104579
917 97 1620129104687
918 89 1620129104781
919 95 1620129104877
920 99 1620129104984
921 92 1620129105076
922 100 1620129105185
923 91 1620129105278
924 98 1620129105385
925 91 1620129105477
926 99 1620129105587
927 89 1620129105680
928 96 1620129105788
929 88 1620129105880
930 96 1620129105988
931 88 1620129106082
932 94 1620129106189
933 87 1620129106283
934 93 1620129106377
935 99 1620129106485
936 91 1620129106578
937 98 1620129106688
938 88 1620129106781
939 95 1620129106891
940 85 1620129106985
941 91 1620129107078
942 98 1620129107187
943 89 1620129107281
944 95 1620129107390
945 86 1620129107484
946 92 1620129107578
947 98 1620129107687
948 89 1620129107779
949 97 1620129107886
950 90 1620129107978
951 98 1620129108088
952 88 1620129108183
953 93 1620129108277
954 99 1620129108385
955 91 1620129108479
956 97 1620129108588
957 88 1620129108682
958 94 1620129108791
959 85 1620129108886
960 90 1620129108978
961 98 1620129109086
962 90 1620129109180
963 96 1620129109290
964 86 1620129109384
965 92 1620129109478
966 98 1620129109586
967 90 1620129109679
968 97 1620129109787
969 89 1620129109880
970 96 1620129109989
971 87 1620129110082
972 94 1620129110191
973 85 1620129110283
974 93 1620129110391
975 85 1620129110483
976 93 1620129110577
977 99 1620129110686
978 90 1620129110779
979 97 1620129110890
980 86 1620129110982
981 94 1620129111076
982 100 1620129111186
983 90 1620129111279
984 97 1620129111387
985 89 1620129111481
986 95 1620129111590
987 86 1620129111682
988 94 1620129111791
989 85 1620129111885
990 91 1620129111979
991 97 1620129112090
992 86 1620129112185
993 91 1620129112278
994 98 1620129112385
995 91 1620129112479
996 97 1620129112589
997 87 1620129112682
998 94 1620129112791
999 85 1620129112883
1000 93 1620129112977
